Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,76,Brazil,BRA,02,Meat and edible meat offal,1,No Quantity,,,10304,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,92,Br. Virgin Isds,VGB,02,Meat and edible meat offal,1,No Quantity,,,237798,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,100,Bulgaria,BGR,02,Meat and edible meat offal,1,No Quantity,,,1546008,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,100,Bulgaria,BGR,02,Meat and edible meat offal,1,No Quantity,,,660906,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,112,Belarus,BLR,02,Meat and edible meat offal,1,No Quantity,,,268327,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,120,Cameroon,CMR,02,Meat and edible meat offal,1,No Quantity,,,83489,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,124,Canada,CAN,02,Meat and edible meat offal,1,No Quantity,,,137172,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,124,Canada,CAN,02,Meat and edible meat offal,1,No Quantity,,,520942,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,136,Cayman Isds,CYM,02,Meat and edible meat offal,1,No Quantity,,,3332,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,152,Chile,CHL,02,Meat and edible meat offal,1,No Quantity,,,61483162,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,156,China,CHN,02,Meat and edible meat offal,1,No Quantity,,,22919041,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,174,Comoros,COM,02,Meat and edible meat offal,1,No Quantity,,,327116,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,175,Mayotte,MYT,02,Meat and edible meat offal,1,No Quantity,,,23778,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,178,Congo,COG,02,Meat and edible meat offal,1,No Quantity,,,742734,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,180,Dem. Rep. of the Congo,COD,02,Meat and edible meat offal,1,No Quantity,,,493900,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,196,Cyprus,CYP,02,Meat and edible meat offal,1,No Quantity,,,155255,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,196,Cyprus,CYP,02,Meat and edible meat offal,1,No Quantity,,,2938848,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,203,Czech Rep.,CZE,02,Meat and edible meat offal,1,No Quantity,,,33514,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,203,Czech Rep.,CZE,02,Meat and edible meat offal,1,No Quantity,,,2671374,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,204,Benin,BEN,02,Meat and edible meat offal,1,No Quantity,,,9732567,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,208,Denmark,DNK,02,Meat and edible meat offal,1,No Quantity,,,726897370,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,208,Denmark,DNK,02,Meat and edible meat offal,1,No Quantity,,,57560768,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,212,Dominica,DMA,02,Meat and edible meat offal,1,No Quantity,,,532952,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,226,Equatorial Guinea,GNQ,02,Meat and edible meat offal,1,No Quantity,,,883654,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,231,Ethiopia,ETH,02,Meat and edible meat offal,1,No Quantity,,,208751,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,233,Estonia,EST,02,Meat and edible meat offal,1,No Quantity,,,354085,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,233,Estonia,EST,02,Meat and edible meat offal,1,No Quantity,,,4873601,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,234,Faeroe Isds,FRO,02,Meat and edible meat offal,1,No Quantity,,,220339,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,238,Falkland Isds (Malvinas),FLK,02,Meat and edible meat offal,1,No Quantity,,,1127547,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,238,Falkland Isds (Malvinas),FLK,02,Meat and edible meat offal,1,No Quantity,,,870772,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,246,Finland,FIN,02,Meat and edible meat offal,1,No Quantity,,,540037,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,246,Finland,FIN,02,Meat and edible meat offal,1,No Quantity,,,1041772,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,251,France,FRA,02,Meat and edible meat offal,1,No Quantity,,,230481325,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,251,France,FRA,02,Meat and edible meat offal,1,No Quantity,,,480636030,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,258,French Polynesia,PYF,02,Meat and edible meat offal,1,No Quantity,,,597559,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,266,Gabon,GAB,02,Meat and edible meat offal,1,No Quantity,,,1654229,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,268,Georgia,GEO,02,Meat and edible meat offal,1,No Quantity,,,146988,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,270,Gambia,GMB,02,Meat and edible meat offal,1,No Quantity,,,11125,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,276,Germany,DEU,02,Meat and edible meat offal,1,No Quantity,,,525953618,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,276,Germany,DEU,02,Meat and edible meat offal,1,No Quantity,,,188619251,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,288,Ghana,GHA,02,Meat and edible meat offal,1,No Quantity,,,10749581,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,292,Gibraltar,GIB,02,Meat and edible meat offal,1,No Quantity,,,712093,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,300,Greece,GRC,02,Meat and edible meat offal,1,No Quantity,,,266261,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,300,Greece,GRC,02,Meat and edible meat offal,1,No Quantity,,,3043558,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,308,Grenada,GRD,02,Meat and edible meat offal,1,No Quantity,,,98934,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,324,Guinea,GIN,02,Meat and edible meat offal,1,No Quantity,,,607023,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,344,"China, Hong Kong SAR",HKG,02,Meat and edible meat offal,1,No Quantity,,,95338313,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,348,Hungary,HUN,02,Meat and edible meat offal,1,No Quantity,,,29839434,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,348,Hungary,HUN,02,Meat and edible meat offal,1,No Quantity,,,6911459,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,352,Iceland,ISL,02,Meat and edible meat offal,1,No Quantity,,,1828454,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,352,Iceland,ISL,02,Meat and edible meat offal,1,No Quantity,,,79528,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,360,Indonesia,IDN,02,Meat and edible meat offal,1,No Quantity,,,9094,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,368,Iraq,IRQ,02,Meat and edible meat offal,1,No Quantity,,,1942,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,372,Ireland,IRL,02,Meat and edible meat offal,1,No Quantity,,,1192136819,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,372,Ireland,IRL,02,Meat and edible meat offal,1,No Quantity,,,468007195,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,376,Israel,ISR,02,Meat and edible meat offal,1,No Quantity,,,2422964,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,376,Israel,ISR,02,Meat and edible meat offal,1,No Quantity,,,11334,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,381,Italy,ITA,02,Meat and edible meat offal,1,No Quantity,,,140709306,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,381,Italy,ITA,02,Meat and edible meat offal,1,No Quantity,,,96261761,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,384,Côte d'Ivoire,CIV,02,Meat and edible meat offal,1,No Quantity,,,871441,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,392,Japan,JPN,02,Meat and edible meat offal,1,No Quantity,,,2131908,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,400,Jordan,JOR,02,Meat and edible meat offal,1,No Quantity,,,184704,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,404,Kenya,KEN,02,Meat and edible meat offal,1,No Quantity,,,18058,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,410,Rep. of Korea,KOR,02,Meat and edible meat offal,1,No Quantity,,,2908308,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,414,Kuwait,KWT,02,Meat and edible meat offal,1,No Quantity,,,43037,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,417,Kyrgyzstan,KGZ,02,Meat and edible meat offal,1,No Quantity,,,7122,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,422,Lebanon,LBN,02,Meat and edible meat offal,1,No Quantity,,,39542,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,428,Latvia,LVA,02,Meat and edible meat offal,1,No Quantity,,,78466,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,428,Latvia,LVA,02,Meat and edible meat offal,1,No Quantity,,,3802286,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,430,Liberia,LBR,02,Meat and edible meat offal,1,No Quantity,,,298642,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,434,Libya,LBY,02,Meat and edible meat offal,1,No Quantity,,,242496,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,440,Lithuania,LTU,02,Meat and edible meat offal,1,No Quantity,,,6354771,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,440,Lithuania,LTU,02,Meat and edible meat offal,1,No Quantity,,,754835,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,442,Luxembourg,LUX,02,Meat and edible meat offal,1,No Quantity,,,128218,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,458,Malaysia,MYS,02,Meat and edible meat offal,1,No Quantity,,,87987,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,462,Maldives,MDV,02,Meat and edible meat offal,1,No Quantity,,,16502,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,470,Malta,MLT,02,Meat and edible meat offal,1,No Quantity,,,818740,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,480,Mauritius,MUS,02,Meat and edible meat offal,1,No Quantity,,,52650,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,508,Mozambique,MOZ,02,Meat and edible meat offal,1,No Quantity,,,167076,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,512,Oman,OMN,02,Meat and edible meat offal,1,No Quantity,,,169544,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,516,Namibia,NAM,02,Meat and edible meat offal,1,No Quantity,,,28517032,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,516,Namibia,NAM,02,Meat and edible meat offal,1,No Quantity,,,330302,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,528,Netherlands,NLD,02,Meat and edible meat offal,1,No Quantity,,,1352619868,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,528,Netherlands,NLD,02,Meat and edible meat offal,1,No Quantity,,,293742196,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,531,Curaçao,CUW,02,Meat and edible meat offal,1,No Quantity,,,254576,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,554,New Zealand,NZL,02,Meat and edible meat offal,1,No Quantity,,,501745827,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,554,New Zealand,NZL,02,Meat and edible meat offal,1,No Quantity,,,4454,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,566,Nigeria,NGA,02,Meat and edible meat offal,1,No Quantity,,,16061,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,579,Norway,NOR,02,Meat and edible meat offal,1,No Quantity,,,78924,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,579,Norway,NOR,02,Meat and edible meat offal,1,No Quantity,,,13698216,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,608,Philippines,PHL,02,Meat and edible meat offal,1,No Quantity,,,3194679,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,616,Poland,POL,02,Meat and edible meat offal,1,No Quantity,,,246355500,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,616,Poland,POL,02,Meat and edible meat offal,1,No Quantity,,,22496127,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,620,Portugal,PRT,02,Meat and edible meat offal,1,No Quantity,,,32122741,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,620,Portugal,PRT,02,Meat and edible meat offal,1,No Quantity,,,10345914,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,634,Qatar,QAT,02,Meat and edible meat offal,1,No Quantity,,,59400,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,642,Romania,ROU,02,Meat and edible meat offal,1,No Quantity,,,10125784,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,642,Romania,ROU,02,Meat and edible meat offal,1,No Quantity,,,738170,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,643,Russian Federation,RUS,02,Meat and edible meat offal,1,No Quantity,,,4619955,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,654,Saint Helena,SHN,02,Meat and edible meat offal,1,No Quantity,,,321635,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,659,Saint Kitts and Nevis,KNA,02,Meat and edible meat offal,1,No Quantity,,,241927,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,662,Saint Lucia,LCA,02,Meat and edible meat offal,1,No Quantity,,,1900566,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,670,Saint Vincent and the Grenadines,VCT,02,Meat and edible meat offal,1,No Quantity,,,2523117,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,682,Saudi Arabia,SAU,02,Meat and edible meat offal,1,No Quantity,,,171386,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,686,Senegal,SEN,02,Meat and edible meat offal,1,No Quantity,,,75473,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,690,Seychelles,SYC,02,Meat and edible meat offal,1,No Quantity,,,6387,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,694,Sierra Leone,SLE,02,Meat and edible meat offal,1,No Quantity,,,195390,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,702,Singapore,SGP,02,Meat and edible meat offal,1,No Quantity,,,1709975,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,703,Slovakia,SVK,02,Meat and edible meat offal,1,No Quantity,,,169515,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,703,Slovakia,SVK,02,Meat and edible meat offal,1,No Quantity,,,261455,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,704,Viet Nam,VNM,02,Meat and edible meat offal,1,No Quantity,,,58901,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,704,Viet Nam,VNM,02,Meat and edible meat offal,1,No Quantity,,,5152592,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,705,Slovenia,SVN,02,Meat and edible meat offal,1,No Quantity,,,24294,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,710,South Africa,ZAF,02,Meat and edible meat offal,1,No Quantity,,,45734454,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,716,Zimbabwe,ZWE,02,Meat and edible meat offal,1,No Quantity,,,175547,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,724,Spain,ESP,02,Meat and edible meat offal,1,No Quantity,,,110880015,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,724,Spain,ESP,02,Meat and edible meat offal,1,No Quantity,,,51816670,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,752,Sweden,SWE,02,Meat and edible meat offal,1,No Quantity,,,187632,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,752,Sweden,SWE,02,Meat and edible meat offal,1,No Quantity,,,12624693,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,757,Switzerland,CHE,02,Meat and edible meat offal,1,No Quantity,,,15227,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,757,Switzerland,CHE,02,Meat and edible meat offal,1,No Quantity,,,24583149,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,764,Thailand,THA,02,Meat and edible meat offal,1,No Quantity,,,3942922,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,764,Thailand,THA,02,Meat and edible meat offal,1,No Quantity,,,691400,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,768,Togo,TGO,02,Meat and edible meat offal,1,No Quantity,,,801466,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,780,Trinidad and Tobago,TTO,02,Meat and edible meat offal,1,No Quantity,,,132671,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,784,United Arab Emirates,ARE,02,Meat and edible meat offal,1,No Quantity,,,373609,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,792,Turkey,TUR,02,Meat and edible meat offal,1,No Quantity,,,109735,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,800,Uganda,UGA,02,Meat and edible meat offal,1,No Quantity,,,3988,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,804,Ukraine,UKR,02,Meat and edible meat offal,1,No Quantity,,,7721961,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,807,TFYR of Macedonia,MKD,02,Meat and edible meat offal,1,No Quantity,,,21495,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,826,United Kingdom,GBR,02,Meat and edible meat offal,1,No Quantity,,,935050,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,842,USA,USA,02,Meat and edible meat offal,1,No Quantity,,,3264029,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,842,USA,USA,02,Meat and edible meat offal,1,No Quantity,,,17901985,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,854,Burkina Faso,BFA,02,Meat and edible meat offal,1,No Quantity,,,4562,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,858,Uruguay,URY,02,Meat and edible meat offal,1,No Quantity,,,55011209,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,858,Uruguay,URY,02,Meat and edible meat offal,1,No Quantity,,,162636,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,894,Zambia,ZMB,02,Meat and edible meat offal,1,No Quantity,,,1915215,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,2489546068,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,1855120945,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,4,Afghanistan,AFG,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,330955,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,28,Antigua and Barbuda,ATG,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,288646,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,31,Azerbaijan,AZE,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,69075,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,32,Argentina,ARG,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,4105504,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,36,Australia,AUS,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,1462174,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,36,Australia,AUS,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,2430264,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,40,Austria,AUT,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,4509199,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,40,Austria,AUT,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,3878698,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,44,Bahamas,BHS,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,20211,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,48,Bahrain,BHR,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,1006746,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,50,Bangladesh,BGD,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,82091515,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,52,Barbados,BRB,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,734881,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,56,Belgium,BEL,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,5613854,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,56,Belgium,BEL,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,49516646,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,60,Bermuda,BMU,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,137660,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,76,Brazil,BRA,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,2974678,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,76,Brazil,BRA,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,136702,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,84,Belize,BLZ,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,293847,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,84,Belize,BLZ,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,54571,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,92,Br. Virgin Isds,VGB,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,3067,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,96,Brunei Darussalam,BRN,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,6333,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,100,Bulgaria,BGR,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,24389,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,100,Bulgaria,BGR,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,1559275,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,104,Myanmar,MMR,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,15302547,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,108,Burundi,BDI,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,11121,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,112,Belarus,BLR,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,703875,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,124,Canada,CAN,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,18670390,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,124,Canada,CAN,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,9619317,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,136,Cayman Isds,CYM,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,29563,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,144,Sri Lanka,LKA,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,15393691,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,144,Sri Lanka,LKA,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,91171,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,152,Chile,CHL,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,2799022,0
